"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose","third_dose","fourth_dose","fifth_dose"
"2020-12-22","kabwe","Pfizer",15,19,32,0,0,0,0
"2020-12-22","kabwe","Pfizer",20,24,97,0,0,0,0
"2020-12-22","kabwe","Pfizer",25,29,223,0,0,0,0
"2020-12-22","kabwe","Pfizer",30,34,240,0,0,0,0
"2020-12-22","kabwe","Pfizer",35,39,282,0,0,0,0
"2020-12-22","kabwe","Pfizer",40,44,308,0,0,0,0
"2020-12-22","kabwe","Pfizer",45,49,362,0,0,0,0
"2020-12-22","kabwe","Pfizer",50,54,485,0,0,0,0
"2020-12-22","kabwe","Pfizer",55,59,458,0,0,0,0
"2020-12-22","kabwe","Pfizer",60,64,297,0,0,0,0
"2020-12-22","kabwe","Pfizer",65,69,130,0,0,0,0
"2020-12-22","kabwe","Pfizer",70,74,48,0,0,0,0
"2020-12-22","kabwe","AZ",50,54,0,0,0,0,0
"2020-12-22","kabwe","Novavax",60,64,0,0,0,0,0
"2020-12-22","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-23","kabwe","Pfizer",0,4,0,0,0,0,0
"2020-12-23","kabwe","Pfizer",15,19,36,0,0,0,0
"2020-12-23","kabwe","Pfizer",20,24,151,0,0,0,0
"2020-12-23","kabwe","Pfizer",25,29,221,0,0,0,0
"2020-12-23","kabwe","Pfizer",30,34,240,0,0,0,0
"2020-12-23","kabwe","Pfizer",35,39,261,0,0,0,0
"2020-12-23","kabwe","Pfizer",40,44,274,0,0,0,0
"2020-12-23","kabwe","Pfizer",45,49,372,0,0,0,0
"2020-12-23","kabwe","Pfizer",50,54,410,0,0,0,0
"2020-12-23","kabwe","Pfizer",55,59,407,0,0,0,0
"2020-12-23","kabwe","Pfizer",60,64,277,0,0,0,0
"2020-12-23","kabwe","Pfizer",65,69,101,0,0,0,0
"2020-12-23","kabwe","Pfizer",70,74,47,0,0,0,0
"2020-12-23","kabwe",NA,40,44,0,0,0,0,0
"2020-12-23","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-24","kabwe","AZ",35,39,0,0,0,0,0
"2020-12-24","kabwe","Pfizer",15,19,14,0,0,0,0
"2020-12-24","kabwe","Pfizer",20,24,47,0,0,0,0
"2020-12-24","kabwe","Pfizer",25,29,76,0,0,0,0
"2020-12-24","kabwe","Pfizer",30,34,108,0,0,0,0
"2020-12-24","kabwe","Pfizer",35,39,105,0,0,0,0
"2020-12-24","kabwe","Pfizer",40,44,123,0,0,0,0
"2020-12-24","kabwe","Pfizer",45,49,167,0,0,0,0
"2020-12-24","kabwe","Pfizer",50,54,158,0,0,0,0
"2020-12-24","kabwe","Pfizer",55,59,190,0,0,0,0
"2020-12-24","kabwe","Pfizer",60,64,131,0,0,0,0
"2020-12-24","kabwe","Pfizer",65,69,64,0,0,0,0
"2020-12-24","kabwe","Pfizer",70,74,35,0,0,0,0
"2020-12-24","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-25","kabwe","Pfizer",25,29,0,0,0,0,0
"2020-12-25","kabwe",NA,45,49,0,0,0,0,0
"2020-12-25","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-26","kabwe","Pfizer",25,29,0,0,0,0,0
"2020-12-26","kabwe","Pfizer",30,34,0,0,0,0,0
"2020-12-26","kabwe","Pfizer",35,39,0,0,0,0,0
"2020-12-26","kabwe","Pfizer",55,59,0,0,0,0,0
"2020-12-26","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-27","kabwe","Pfizer",15,19,0,0,0,0,0
"2020-12-27","kabwe","Pfizer",20,24,39,0,0,0,0
"2020-12-27","kabwe","Pfizer",25,29,64,0,0,0,0
"2020-12-27","kabwe","Pfizer",30,34,96,0,0,0,0
"2020-12-27","kabwe","Pfizer",35,39,88,0,0,0,0
"2020-12-27","kabwe","Pfizer",40,44,95,0,0,0,0
"2020-12-27","kabwe","Pfizer",45,49,125,0,0,0,0
"2020-12-27","kabwe","Pfizer",50,54,128,0,0,0,0
"2020-12-27","kabwe","Pfizer",55,59,145,0,0,0,0
"2020-12-27","kabwe","Pfizer",60,64,99,0,0,0,0
"2020-12-27","kabwe","Pfizer",65,69,27,0,0,0,0
"2020-12-27","kabwe","Pfizer",70,74,0,0,0,0,0
"2020-12-27","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-28","kabwe","Pfizer",15,19,0,0,0,0,0
"2020-12-28","kabwe","Pfizer",20,24,99,0,0,0,0
"2020-12-28","kabwe","Pfizer",25,29,218,0,0,0,0
"2020-12-28","kabwe","Pfizer",30,34,210,0,0,0,0
"2020-12-28","kabwe","Pfizer",35,39,223,0,0,0,0
"2020-12-28","kabwe","Pfizer",40,44,225,0,0,0,0
"2020-12-28","kabwe","Pfizer",45,49,265,0,0,0,0
"2020-12-28","kabwe","Pfizer",50,54,253,0,0,0,0
"2020-12-28","kabwe","Pfizer",55,59,226,0,0,0,0
"2020-12-28","kabwe","Pfizer",60,64,192,0,0,0,0
"2020-12-28","kabwe","Pfizer",65,69,59,0,0,0,0
"2020-12-28","kabwe","Pfizer",70,74,29,0,0,0,0
"2020-12-28","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-29","kabwe","Novavax",20,24,0,0,0,0,0
"2020-12-29","kabwe","Pfizer",15,19,17,0,0,0,0
"2020-12-29","kabwe","Pfizer",20,24,131,0,0,0,0
"2020-12-29","kabwe","Pfizer",25,29,304,0,0,0,0
"2020-12-29","kabwe","Pfizer",30,34,304,0,0,0,0
"2020-12-29","kabwe","Pfizer",35,39,325,0,0,0,0
"2020-12-29","kabwe","Pfizer",40,44,321,0,0,0,0
"2020-12-29","kabwe","Pfizer",45,49,333,12,0,0,0
"2020-12-29","kabwe","Pfizer",50,54,391,0,0,0,0
"2020-12-29","kabwe","Pfizer",55,59,363,0,0,0,0
"2020-12-29","kabwe","Pfizer",60,64,256,0,0,0,0
"2020-12-29","kabwe","Pfizer",65,69,94,0,0,0,0
"2020-12-29","kabwe","Pfizer",70,74,36,0,0,0,0
"2020-12-29","kabwe",NA,20,24,0,0,0,0,0
"2020-12-29","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-30","kabwe","Novavax",25,29,0,0,0,0,0
"2020-12-30","kabwe","Novavax",35,39,0,0,0,0,0
"2020-12-30","kabwe","Novavax",45,49,0,0,0,0,0
"2020-12-30","kabwe","Pfizer",15,19,75,0,0,0,0
"2020-12-30","kabwe","Pfizer",20,24,241,0,0,0,0
"2020-12-30","kabwe","Pfizer",25,29,435,22,0,0,0
"2020-12-30","kabwe","Pfizer",30,34,452,25,0,0,0
"2020-12-30","kabwe","Pfizer",35,39,505,28,0,0,0
"2020-12-30","kabwe","Pfizer",40,44,558,28,0,0,0
"2020-12-30","kabwe","Pfizer",45,49,615,38,0,0,0
"2020-12-30","kabwe","Pfizer",50,54,725,48,0,0,0
"2020-12-30","kabwe","Pfizer",55,59,731,40,0,0,0
"2020-12-30","kabwe","Pfizer",60,64,502,51,0,0,0
"2020-12-30","kabwe","Pfizer",65,69,259,17,0,0,0
"2020-12-30","kabwe","Pfizer",70,74,220,0,0,0,0
"2020-12-30","kabwe",NA,35,39,0,0,0,0,0
"2020-12-30","kabwe",NA,45,49,0,0,0,0,0
"2020-12-30","kabwe","AZ",25,29,0,0,0,0,0
"2020-12-30","kabwe",NA,NA,NA,0,0,0,0,0
"2020-12-31","kabwe","Pfizer",15,19,87,0,0,0,0
"2020-12-31","kabwe","Pfizer",20,24,258,11,0,0,0
"2020-12-31","kabwe","Pfizer",25,29,396,23,0,0,0
"2020-12-31","kabwe","Pfizer",30,34,468,34,0,0,0
"2020-12-31","kabwe","Pfizer",35,39,493,26,0,0,0
"2020-12-31","kabwe","Pfizer",40,44,555,27,0,0,0
"2020-12-31","kabwe","Pfizer",45,49,612,41,0,0,0
"2020-12-31","kabwe","Pfizer",50,54,769,36,0,0,0
"2020-12-31","kabwe","Pfizer",55,59,741,51,0,0,0
"2020-12-31","kabwe","Pfizer",60,64,568,42,0,0,0
"2020-12-31","kabwe","Pfizer",65,69,285,0,0,0,0
"2020-12-31","kabwe","Pfizer",70,74,240,0,0,0,0
"2020-12-31","kabwe","AZ",45,49,0,0,0,0,0
"2020-12-31","kabwe","AZ",50,54,0,0,0,0,0
"2020-12-31","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-01","kabwe","AZ",25,29,0,0,0,0,0
"2021-01-01","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-01","kabwe","AZ",40,44,0,0,0,0,0
"2021-01-01","kabwe","Pfizer",15,19,17,0,0,0,0
"2021-01-01","kabwe","Pfizer",20,24,41,0,0,0,0
"2021-01-01","kabwe","Pfizer",25,29,84,0,0,0,0
"2021-01-01","kabwe","Pfizer",30,34,106,0,0,0,0
"2021-01-01","kabwe","Pfizer",35,39,111,0,0,0,0
"2021-01-01","kabwe","Pfizer",40,44,109,0,0,0,0
"2021-01-01","kabwe","Pfizer",45,49,95,0,0,0,0
"2021-01-01","kabwe","Pfizer",50,54,126,0,0,0,0
"2021-01-01","kabwe","Pfizer",55,59,145,0,0,0,0
"2021-01-01","kabwe","Pfizer",60,64,115,0,0,0,0
"2021-01-01","kabwe","Pfizer",65,69,35,0,0,0,0
"2021-01-01","kabwe","Pfizer",70,74,71,0,0,0,0
"2021-01-01","kabwe",NA,15,19,0,0,0,0,0
"2021-01-01","kabwe",NA,20,24,0,0,0,0,0
"2021-01-01","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-02","kabwe","AZ",20,24,0,0,0,0,0
"2021-01-02","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-02","kabwe","AZ",45,49,0,0,0,0,0
"2021-01-02","kabwe","AZ",50,54,0,0,0,0,0
"2021-01-02","kabwe","AZ",55,59,0,0,0,0,0
"2021-01-02","kabwe","AZ",60,64,0,0,0,0,0
"2021-01-02","kabwe","AZ",65,69,0,0,0,0,0
"2021-01-02","kabwe","AZ",70,74,0,0,0,0,0
"2021-01-02","kabwe","Pfizer",10,14,0,0,0,0,0
"2021-01-02","kabwe","Pfizer",15,19,40,0,0,0,0
"2021-01-02","kabwe","Pfizer",20,24,125,22,0,0,0
"2021-01-02","kabwe","Pfizer",25,29,198,50,0,0,0
"2021-01-02","kabwe","Pfizer",30,34,222,56,0,0,0
"2021-01-02","kabwe","Pfizer",35,39,270,51,0,0,0
"2021-01-02","kabwe","Pfizer",40,44,268,57,0,0,0
"2021-01-02","kabwe","Pfizer",45,49,272,75,0,0,0
"2021-01-02","kabwe","Pfizer",50,54,379,80,0,0,0
"2021-01-02","kabwe","Pfizer",55,59,379,77,0,0,0
"2021-01-02","kabwe","Pfizer",60,64,257,51,0,0,0
"2021-01-02","kabwe","Pfizer",65,69,89,13,0,0,0
"2021-01-02","kabwe","Pfizer",70,74,85,17,0,0,0
"2021-01-02","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-03","kabwe","Pfizer",10,14,0,0,0,0,0
"2021-01-03","kabwe","Pfizer",15,19,39,0,0,0,0
"2021-01-03","kabwe","Pfizer",20,24,133,33,0,0,0
"2021-01-03","kabwe","Pfizer",25,29,178,32,0,0,0
"2021-01-03","kabwe","Pfizer",30,34,204,49,0,0,0
"2021-01-03","kabwe","Pfizer",35,39,207,49,0,0,0
"2021-01-03","kabwe","Pfizer",40,44,244,50,0,0,0
"2021-01-03","kabwe","Pfizer",45,49,284,85,0,0,0
"2021-01-03","kabwe","Pfizer",50,54,292,68,0,0,0
"2021-01-03","kabwe","Pfizer",55,59,281,86,0,0,0
"2021-01-03","kabwe","Pfizer",60,64,226,60,0,0,0
"2021-01-03","kabwe","Pfizer",65,69,88,12,0,0,0
"2021-01-03","kabwe","Pfizer",70,74,54,13,0,0,0
"2021-01-03","kabwe",NA,20,24,0,0,0,0,0
"2021-01-03","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-04","kabwe","AZ",20,24,0,0,0,0,0
"2021-01-04","kabwe","AZ",30,34,0,0,0,0,0
"2021-01-04","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-04","kabwe","AZ",45,49,0,0,0,0,0
"2021-01-04","kabwe","AZ",50,54,0,0,0,0,0
"2021-01-04","kabwe","AZ",55,59,0,0,0,0,0
"2021-01-04","kabwe","AZ",70,74,0,0,0,0,0
"2021-01-04","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-04","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-04","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-04","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-04","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-04","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-04","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-04","kabwe","Moderna",35,39,0,0,0,0,0
"2021-01-04","kabwe","Novavax",25,29,0,0,0,0,0
"2021-01-04","kabwe","Pfizer",15,19,22,0,0,0,0
"2021-01-04","kabwe","Pfizer",20,24,119,21,0,0,0
"2021-01-04","kabwe","Pfizer",25,29,209,52,0,0,0
"2021-01-04","kabwe","Pfizer",30,34,162,68,0,0,0
"2021-01-04","kabwe","Pfizer",35,39,186,67,0,0,0
"2021-01-04","kabwe","Pfizer",40,44,225,83,0,0,0
"2021-01-04","kabwe","Pfizer",45,49,220,104,0,0,0
"2021-01-04","kabwe","Pfizer",50,54,274,129,0,0,0
"2021-01-04","kabwe","Pfizer",55,59,280,104,0,0,0
"2021-01-04","kabwe","Pfizer",60,64,177,81,0,0,0
"2021-01-04","kabwe","Pfizer",65,69,79,18,0,0,0
"2021-01-04","kabwe","Pfizer",70,74,27,17,0,0,0
"2021-01-04","kabwe",NA,20,24,0,0,0,0,0
"2021-01-04","kabwe",NA,25,29,0,0,0,0,0
"2021-01-04","kabwe",NA,55,59,0,0,0,0,0
"2021-01-04","kabwe",NA,70,74,0,0,0,0,0
"2021-01-04","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-05","kabwe","AZ",15,19,0,0,0,0,0
"2021-01-05","kabwe","AZ",25,29,0,0,0,0,0
"2021-01-05","kabwe","AZ",30,34,0,0,0,0,0
"2021-01-05","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-05","kabwe","AZ",50,54,0,0,0,0,0
"2021-01-05","kabwe","AZ",60,64,0,0,0,0,0
"2021-01-05","kabwe","AZ",65,69,0,0,0,0,0
"2021-01-05","kabwe","AZ",70,74,0,0,0,0,0
"2021-01-05","kabwe","Janssen",20,24,0,0,0,0,0
"2021-01-05","kabwe","Janssen",25,29,0,0,0,0,0
"2021-01-05","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-05","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-05","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-05","kabwe","Moderna",40,44,0,0,0,0,0
"2021-01-05","kabwe","Novavax",20,24,0,0,0,0,0
"2021-01-05","kabwe","Novavax",40,44,0,0,0,0,0
"2021-01-05","kabwe","Pfizer",15,19,48,0,0,0,0
"2021-01-05","kabwe","Pfizer",20,24,278,48,0,0,0
"2021-01-05","kabwe","Pfizer",25,29,390,74,0,0,0
"2021-01-05","kabwe","Pfizer",30,34,423,106,0,0,0
"2021-01-05","kabwe","Pfizer",35,39,416,91,0,0,0
"2021-01-05","kabwe","Pfizer",40,44,473,112,0,0,0
"2021-01-05","kabwe","Pfizer",45,49,530,169,0,0,0
"2021-01-05","kabwe","Pfizer",50,54,602,183,0,0,0
"2021-01-05","kabwe","Pfizer",55,59,581,192,0,0,0
"2021-01-05","kabwe","Pfizer",60,64,479,127,0,0,0
"2021-01-05","kabwe","Pfizer",65,69,151,41,0,0,0
"2021-01-05","kabwe","Pfizer",70,74,80,18,0,0,0
"2021-01-05","kabwe",NA,30,34,0,0,0,0,0
"2021-01-05","kabwe",NA,25,29,0,0,0,0,0
"2021-01-05","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-06","kabwe","AZ",15,19,0,0,0,0,0
"2021-01-06","kabwe","AZ",20,24,0,0,0,0,0
"2021-01-06","kabwe","AZ",25,29,0,0,0,0,0
"2021-01-06","kabwe","AZ",30,34,0,0,0,0,0
"2021-01-06","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-06","kabwe","AZ",50,54,0,0,0,0,0
"2021-01-06","kabwe","AZ",60,64,0,0,0,0,0
"2021-01-06","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-06","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-06","kabwe","Janssen",50,54,0,0,0,0,0
"2021-01-06","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-06","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-06","kabwe","Moderna",25,29,0,0,0,0,0
"2021-01-06","kabwe","Moderna",35,39,0,0,0,0,0
"2021-01-06","kabwe","Pfizer",15,19,75,17,0,0,0
"2021-01-06","kabwe","Pfizer",20,24,320,51,0,0,0
"2021-01-06","kabwe","Pfizer",25,29,505,95,0,0,0
"2021-01-06","kabwe","Pfizer",30,34,568,124,0,0,0
"2021-01-06","kabwe","Pfizer",35,39,551,117,0,0,0
"2021-01-06","kabwe","Pfizer",40,44,670,153,0,0,0
"2021-01-06","kabwe","Pfizer",45,49,736,201,0,0,0
"2021-01-06","kabwe","Pfizer",50,54,829,214,0,0,0
"2021-01-06","kabwe","Pfizer",55,59,787,231,0,0,0
"2021-01-06","kabwe","Pfizer",60,64,618,155,0,0,0
"2021-01-06","kabwe","Pfizer",65,69,261,45,0,0,0
"2021-01-06","kabwe","Pfizer",70,74,132,25,0,0,0
"2021-01-06","kabwe",NA,30,34,0,0,0,0,0
"2021-01-06","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-07","kabwe","AZ",20,24,0,0,0,0,0
"2021-01-07","kabwe","AZ",25,29,0,0,0,0,0
"2021-01-07","kabwe","AZ",30,34,0,0,0,0,0
"2021-01-07","kabwe","AZ",35,39,0,0,0,0,0
"2021-01-07","kabwe","AZ",40,44,0,0,0,0,0
"2021-01-07","kabwe","AZ",45,49,0,0,0,0,0
"2021-01-07","kabwe","AZ",50,54,0,0,0,0,0
"2021-01-07","kabwe","AZ",55,59,0,0,0,0,0
"2021-01-07","kabwe","AZ",60,64,0,0,0,0,0
"2021-01-07","kabwe","AZ",65,69,0,0,0,0,0
"2021-01-07","kabwe","Janssen",35,39,0,0,0,0,0
"2021-01-07","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-07","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-07","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-07","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-07","kabwe","Janssen",70,74,0,0,0,0,0
"2021-01-07","kabwe","Pfizer",15,19,180,10,0,0,0
"2021-01-07","kabwe","Pfizer",20,24,564,52,0,0,0
"2021-01-07","kabwe","Pfizer",25,29,792,71,0,0,0
"2021-01-07","kabwe","Pfizer",30,34,967,114,0,0,0
"2021-01-07","kabwe","Pfizer",35,39,1004,112,0,0,0
"2021-01-07","kabwe","Pfizer",40,44,1071,148,0,0,0
"2021-01-07","kabwe","Pfizer",45,49,1235,176,0,0,0
"2021-01-07","kabwe","Pfizer",50,54,1448,198,0,0,0
"2021-01-07","kabwe","Pfizer",55,59,1474,230,0,0,0
"2021-01-07","kabwe","Pfizer",60,64,1072,154,0,0,0
"2021-01-07","kabwe","Pfizer",65,69,467,46,0,0,0
"2021-01-07","kabwe","Pfizer",70,74,274,28,0,0,0
"2021-01-07","kabwe",NA,20,24,0,0,0,0,0
"2021-01-07","kabwe",NA,25,29,0,0,0,0,0
"2021-01-07","kabwe",NA,30,34,0,0,0,0,0
"2021-01-07","kabwe",NA,40,44,0,0,0,0,0
"2021-01-07","kabwe",NA,45,49,0,0,0,0,0
"2021-01-08","kabwe","AZ",15,19,22,0,0,0,0
"2021-01-08","kabwe","AZ",20,24,68,0,0,0,0
"2021-01-08","kabwe","AZ",25,29,87,0,0,0,0
"2021-01-08","kabwe","AZ",30,34,91,0,0,0,0
"2021-01-08","kabwe","AZ",35,39,80,0,0,0,0
"2021-01-08","kabwe","AZ",40,44,104,0,0,0,0
"2021-01-08","kabwe","AZ",45,49,116,0,0,0,0
"2021-01-08","kabwe","AZ",50,54,172,0,0,0,0
"2021-01-08","kabwe","AZ",55,59,163,0,0,0,0
"2021-01-08","kabwe","AZ",60,64,158,0,0,0,0
"2021-01-08","kabwe","AZ",65,69,70,0,0,0,0
"2021-01-08","kabwe","AZ",70,74,91,0,0,0,0
"2021-01-08","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-08","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-08","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-08","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-08","kabwe","Pfizer",15,19,127,0,0,0,0
"2021-01-08","kabwe","Pfizer",20,24,572,50,0,0,0
"2021-01-08","kabwe","Pfizer",25,29,842,85,0,0,0
"2021-01-08","kabwe","Pfizer",30,34,923,85,0,0,0
"2021-01-08","kabwe","Pfizer",35,39,1005,116,0,0,0
"2021-01-08","kabwe","Pfizer",40,44,1047,125,0,0,0
"2021-01-08","kabwe","Pfizer",45,49,1222,154,0,0,0
"2021-01-08","kabwe","Pfizer",50,54,1447,204,0,0,0
"2021-01-08","kabwe","Pfizer",55,59,1499,211,0,0,0
"2021-01-08","kabwe","Pfizer",60,64,1060,124,0,0,0
"2021-01-08","kabwe","Pfizer",65,69,467,44,0,0,0
"2021-01-08","kabwe","Pfizer",70,74,430,20,0,0,0
"2021-01-08","kabwe",NA,50,54,0,0,0,0,0
"2021-01-09","kabwe","AZ",15,19,30,0,0,0,0
"2021-01-09","kabwe","AZ",20,24,78,0,0,0,0
"2021-01-09","kabwe","AZ",25,29,81,0,0,0,0
"2021-01-09","kabwe","AZ",30,34,116,0,0,0,0
"2021-01-09","kabwe","AZ",35,39,124,0,0,0,0
"2021-01-09","kabwe","AZ",40,44,142,0,0,0,0
"2021-01-09","kabwe","AZ",45,49,165,0,0,0,0
"2021-01-09","kabwe","AZ",50,54,227,0,0,0,0
"2021-01-09","kabwe","AZ",55,59,248,0,0,0,0
"2021-01-09","kabwe","AZ",60,64,193,0,0,0,0
"2021-01-09","kabwe","AZ",65,69,108,0,0,0,0
"2021-01-09","kabwe","AZ",70,74,106,0,0,0,0
"2021-01-09","kabwe","Janssen",45,49,0,0,0,0,0
"2021-01-09","kabwe","Janssen",55,59,0,0,0,0,0
"2021-01-09","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-09","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-09","kabwe","Moderna",20,24,0,0,0,0,0
"2021-01-09","kabwe","Pfizer",15,19,102,15,0,0,0
"2021-01-09","kabwe","Pfizer",20,24,400,43,0,0,0
"2021-01-09","kabwe","Pfizer",25,29,642,46,0,0,0
"2021-01-09","kabwe","Pfizer",30,34,709,66,0,0,0
"2021-01-09","kabwe","Pfizer",35,39,746,113,0,0,0
"2021-01-09","kabwe","Pfizer",40,44,835,117,0,0,0
"2021-01-09","kabwe","Pfizer",45,49,897,129,0,0,0
"2021-01-09","kabwe","Pfizer",50,54,1057,175,0,0,0
"2021-01-09","kabwe","Pfizer",55,59,1063,201,0,0,0
"2021-01-09","kabwe","Pfizer",60,64,769,128,0,0,0
"2021-01-09","kabwe","Pfizer",65,69,325,49,0,0,0
"2021-01-09","kabwe","Pfizer",70,74,207,33,0,0,0
"2021-01-09","kabwe",NA,25,29,0,0,0,0,0
"2021-01-09","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-10","kabwe","AZ",15,19,0,0,0,0,0
"2021-01-10","kabwe","AZ",20,24,19,0,0,0,0
"2021-01-10","kabwe","AZ",25,29,19,0,0,0,0
"2021-01-10","kabwe","AZ",30,34,31,0,0,0,0
"2021-01-10","kabwe","AZ",35,39,38,0,0,0,0
"2021-01-10","kabwe","AZ",40,44,34,0,0,0,0
"2021-01-10","kabwe","AZ",45,49,37,0,0,0,0
"2021-01-10","kabwe","AZ",50,54,42,0,0,0,0
"2021-01-10","kabwe","AZ",55,59,64,0,0,0,0
"2021-01-10","kabwe","AZ",60,64,31,0,0,0,0
"2021-01-10","kabwe","AZ",65,69,26,0,0,0,0
"2021-01-10","kabwe","AZ",70,74,29,0,0,0,0
"2021-01-10","kabwe","Janssen",35,39,0,0,0,0,0
"2021-01-10","kabwe","Pfizer",15,19,61,15,0,0,0
"2021-01-10","kabwe","Pfizer",20,24,433,66,0,0,0
"2021-01-10","kabwe","Pfizer",25,29,439,56,0,0,0
"2021-01-10","kabwe","Pfizer",30,34,534,138,0,0,0
"2021-01-10","kabwe","Pfizer",35,39,521,151,0,0,0
"2021-01-10","kabwe","Pfizer",40,44,554,164,0,0,0
"2021-01-10","kabwe","Pfizer",45,49,646,170,0,0,0
"2021-01-10","kabwe","Pfizer",50,54,681,230,0,0,0
"2021-01-10","kabwe","Pfizer",55,59,727,227,0,0,0
"2021-01-10","kabwe","Pfizer",60,64,456,174,0,0,0
"2021-01-10","kabwe","Pfizer",65,69,172,65,0,0,0
"2021-01-10","kabwe","Pfizer",70,74,89,35,0,0,0
"2021-01-10","kabwe",NA,NA,NA,0,0,0,0,0
"2021-01-11","kabwe","AZ",15,19,37,0,0,0,0
"2021-01-11","kabwe","AZ",20,24,96,0,0,0,0
"2021-01-11","kabwe","AZ",25,29,84,0,0,0,0
"2021-01-11","kabwe","AZ",30,34,108,0,0,0,0
"2021-01-11","kabwe","AZ",35,39,109,0,0,0,0
"2021-01-11","kabwe","AZ",40,44,120,0,0,0,0
"2021-01-11","kabwe","AZ",45,49,128,0,0,0,0
"2021-01-11","kabwe","AZ",50,54,193,0,0,0,0
"2021-01-11","kabwe","AZ",55,59,178,0,0,0,0
"2021-01-11","kabwe","AZ",60,64,169,0,0,0,0
"2021-01-11","kabwe","AZ",65,69,78,0,0,0,0
"2021-01-11","kabwe","AZ",70,74,119,0,0,0,0
"2021-01-11","kabwe","Janssen",30,34,0,0,0,0,0
"2021-01-11","kabwe","Janssen",40,44,0,0,0,0,0
"2021-01-11","kabwe","Janssen",60,64,0,0,0,0,0
"2021-01-11","kabwe","Janssen",65,69,0,0,0,0,0
"2021-01-11","kabwe","Moderna",30,34,0,0,0,0,0
"2021-01-11","kabwe","Pfizer",15,19,63,0,0,0,0
"2021-01-11","kabwe","Pfizer",20,24,361,18,0,0,0
"2021-01-11","kabwe","Pfizer",25,29,615,29,0,0,0
"2021-01-11","kabwe","Pfizer",30,34,725,41,0,0,0
"2021-01-11","kabwe","Pfizer",35,39,687,51,0,0,0
"2021-01-11","kabwe","Pfizer",40,44,713,64,0,0,0
"2021-01-11","kabwe","Pfizer",45,49,857,72,0,0,0
"2021-01-11","kabwe","Pfizer",50,54,928,52,0,0,0
"2021-01-11","kabwe","Pfizer",55,59,861,67,0,0,0
"2021-01-11","kabwe","Pfizer",60,64,626,43,0,0,0
"2021-01-11","kabwe","Pfizer",65,69,206,27,0,0,0
"2021-01-11","kabwe","Pfizer",70,74,103,14,0,0,0
"2021-01-11","kabwe",NA,15,19,0,0,0,0,0
"2021-01-11","kabwe",NA,20,24,0,0,0,0,0
"2021-01-11","kabwe",NA,55,59,0,0,0,0,0
"2021-01-11","kabwe",NA,60,64,0,0,0,0,0
"2021-01-11","kabwe","Novavax",30,34,0,0,0,0,0
"2021-01-12","kabwe","AZ",15,19,53,0,0,0,0
"2021-01-12","kabwe","AZ",20,24,145,0,0,0,0
"2021-01-12","kabwe","AZ",25,29,157,0,0,0,0
"2021-01-12","kabwe","AZ",30,34,151,0,0,0,0
"2021-01-12","kabwe","AZ",35,39,157,0,0,0,0
